epoch,batch,loss,classification_loss,bbox_regression_loss
0,48,1.7208311557769775,1.2936408519744873,0.42719024419784546
0,49,1.5690113306045532,1.164765477180481,0.40424585342407227
0,50,1.5429824590682983,1.1586406230926514,0.384341835975647
0,51,1.5275872945785522,1.1899373531341553,0.337649941444397
0,52,1.6149972677230835,1.1932716369628906,0.42172566056251526
0,53,1.7277649641036987,1.1392536163330078,0.5885113477706909
0,54,1.8350696563720703,1.1547222137451172,0.6803474426269531
0,55,1.5986428260803223,1.1525797843933105,0.4460631012916565
0,56,1.697600245475769,1.1480112075805664,0.5495890378952026
0,57,1.9089181423187256,1.1969876289367676,0.711930513381958
0,58,1.6638224124908447,1.1401015520095825,0.5237208604812622
0,59,1.65717613697052,1.177283525466919,0.4798926115036011
0,60,1.706362009048462,1.1577262878417969,0.548635721206665
0,61,1.6310689449310303,1.1479926109313965,0.48307639360427856
0,62,1.5549054145812988,1.16389799118042,0.3910074830055237
0,63,1.5973390340805054,1.1678097248077393,0.4295293092727661
0,64,1.731780767440796,1.218599796295166,0.5131810307502747
0,65,1.5269179344177246,1.1857352256774902,0.3411826491355896
0,66,1.5191779136657715,1.1460368633270264,0.3731411099433899
0,67,1.5918877124786377,1.1736030578613281,0.4182845950126648
0,68,1.6807730197906494,1.1723814010620117,0.5083916783332825
0,69,1.7070786952972412,1.2774763107299805,0.42960238456726074
0,70,1.5823235511779785,1.1488230228424072,0.4335005283355713
0,71,1.6636227369308472,1.1575390100479126,0.5060837268829346
0,72,1.535544514656067,1.162355899810791,0.3731885850429535
0,73,2.5468029975891113,1.4997296333312988,1.0470733642578125
0,74,1.768683910369873,1.1941020488739014,0.5745818018913269
0,75,1.6477490663528442,1.2340059280395508,0.41374313831329346
0,76,1.5937414169311523,1.1450448036193848,0.4486966133117676
0,77,1.687662959098816,1.1626718044281006,0.5249911546707153
0,78,1.7906596660614014,1.1901500225067139,0.6005097031593323
0,79,1.561626672744751,1.1605055332183838,0.40112119913101196
0,80,1.6882970333099365,1.143241047859192,0.5450560450553894
0,81,1.6270074844360352,1.2524724006652832,0.37453508377075195
0,82,1.6029226779937744,1.1912786960601807,0.411643922328949
0,83,1.6512832641601562,1.1553081274032593,0.49597519636154175
0,84,1.6051313877105713,1.219699501991272,0.3854319453239441
0,85,1.5007104873657227,1.1477162837982178,0.35299423336982727
0,86,1.5418791770935059,1.1370489597320557,0.4048301875591278
0,87,1.627806305885315,1.2029962539672852,0.4248100817203522
0,88,2.7370262145996094,2.092987537384033,0.6440386176109314
0,89,1.5378167629241943,1.1721324920654297,0.36568427085876465
0,90,1.5630619525909424,1.1518892049789429,0.41117268800735474
0,91,1.53510320186615,1.1485931873321533,0.3865100145339966
0,92,1.6945013999938965,1.1849725246429443,0.5095288753509521
0,93,1.7598121166229248,1.3067436218261719,0.4530685544013977
0,94,1.7873077392578125,1.2048695087432861,0.5824381709098816
0,95,1.6335391998291016,1.1361849308013916,0.49735432863235474
0,96,1.5706572532653809,1.1461081504821777,0.4245491325855255
0,97,1.5600919723510742,1.195652961730957,0.3644389510154724
0,98,1.4816336631774902,1.1389291286468506,0.34270453453063965
0,99,1.566655158996582,1.1558020114898682,0.41085314750671387
0,100,1.6371605396270752,1.1986522674560547,0.4385082423686981
0,101,1.5452638864517212,1.1432563066482544,0.4020075798034668
0,102,1.6037169694900513,1.1519742012023926,0.4517427980899811
0,103,1.9440672397613525,1.2147328853607178,0.72933429479599
0,104,1.7855963706970215,1.2080936431884766,0.5775027275085449
0,105,1.6487423181533813,1.1819002628326416,0.46684202551841736
0,106,1.5559879541397095,1.1438891887664795,0.41209876537323
0,107,1.5573310852050781,1.1910576820373535,0.3662734031677246
0,108,1.5578763484954834,1.1814396381378174,0.3764367401599884
0,109,1.5358606576919556,1.1364127397537231,0.3994479179382324
0,110,1.4586690664291382,1.1609759330749512,0.2976931631565094
0,111,1.4778133630752563,1.1229102611541748,0.35490313172340393
0,112,1.508807897567749,1.1420576572418213,0.36675024032592773
0,113,1.4992440938949585,1.0761058330535889,0.42313826084136963
0,114,1.4717215299606323,1.0786561965942383,0.39306533336639404
0,115,1.470103144645691,1.1245559453964233,0.3455471992492676
0,116,1.5459706783294678,1.1973578929901123,0.34861278533935547
0,117,1.3876243829727173,1.047240138053894,0.34038424491882324
0,118,1.2232682704925537,0.8090020418167114,0.4142662286758423
0,119,1.845198154449463,1.2751132249832153,0.5700849890708923
0,120,1.124309778213501,0.8364057540893555,0.2879040539264679
0,121,1.539078712463379,1.1597894430160522,0.37928932905197144
0,122,1.3738093376159668,1.0547845363616943,0.31902486085891724
0,123,1.4299272298812866,1.0629698038101196,0.3669573962688446
0,124,1.23152494430542,0.9607328772544861,0.27079200744628906
0,125,1.358740210533142,0.9236472249031067,0.4350930154323578
0,126,1.8801968097686768,1.4211022853851318,0.4590945839881897
0,127,1.5180234909057617,1.161271333694458,0.3567521572113037
0,128,1.7484664916992188,1.1445233821868896,0.6039431095123291
0,129,1.6218247413635254,1.1807448863983154,0.44107991456985474
0,130,1.6704726219177246,1.1863460540771484,0.48412656784057617
0,131,1.576448917388916,1.1622374057769775,0.4142114520072937
0,132,1.6626734733581543,1.2364356517791748,0.4262377917766571
0,133,1.6125396490097046,1.1795108318328857,0.43302881717681885
0,134,1.6004681587219238,1.159848690032959,0.44061946868896484
0,135,1.6291346549987793,1.1875461339950562,0.44158846139907837
0,136,1.7027902603149414,1.1577295064926147,0.5450606942176819
0,137,1.5556838512420654,1.2010705471038818,0.3546133041381836
0,138,1.7192609310150146,1.138927698135376,0.5803332328796387
0,139,1.6528089046478271,1.1360132694244385,0.5167956948280334
0,140,1.4777157306671143,1.1541388034820557,0.3235768675804138
0,141,1.5985119342803955,1.1621246337890625,0.4363873600959778
0,142,1.554258942604065,1.142915964126587,0.4113430082798004
